PLAYER_NAME,iso_freq,iso_ppp,tr_freq,tr_ppp,prb_freq,prb_ppp,prr_freq,prr_ppp,pu_freq,pu_ppp,su_freq,su_ppp,ho_freq,ho_ppp,cut_freq,cut_ppp,os_freq,os_ppp,putback_freq,putback_ppp,misc_freq,misc_ppp
Josh Huestis,0.0,0.0,0.12,1.038,0.0,0.0,0.0,0.0,0.0,0.0,0.539,0.598,0.0,0.0,0.092,1.0,0.0,0.0,0.106,0.783,0.0,0.0
Josh Jackson,0.063,0.667,0.26,0.987,0.18,0.694,0.0,0.0,0.014,0.765,0.174,0.74,0.094,0.723,0.058,1.386,0.062,0.811,0.055,1.0,0.037,0.636
Josh Magette,0.0,0.0,0.0,0.0,0.525,0.71,0.0,0.0,0.0,0.0,0.22,1.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Richardson,0.024,0.731,0.132,1.056,0.23,0.775,0.0,0.0,0.01,0.727,0.271,1.058,0.161,1.098,0.043,1.277,0.052,0.821,0.021,1.174,0.052,0.589
Jrue Holiday,0.112,1.0,0.191,1.014,0.291,0.876,0.011,1.588,0.032,1.122,0.134,1.077,0.054,1.202,0.05,1.256,0.057,0.784,0.013,1.15,0.055,0.741
Juancho Hernangomez,0.0,0.0,0.159,0.929,0.0,0.0,0.0,0.0,0.0,0.0,0.489,0.721,0.0,0.0,0.0,0.0,0.0,0.0,0.148,1.0,0.0,0.0
Julius Randle,0.085,0.845,0.194,1.111,0.014,1.056,0.118,1.157,0.209,0.886,0.099,0.899,0.009,0.917,0.094,1.352,0.0,0.0,0.103,1.254,0.071,0.424
Justin Anderson,0.0,0.0,0.212,1.36,0.081,0.789,0.0,0.0,0.0,0.0,0.331,0.923,0.076,0.833,0.085,1.55,0.064,0.8,0.064,0.8,0.051,0.5
Justin Holiday,0.016,1.0,0.149,0.921,0.113,0.462,0.0,0.0,0.0,0.0,0.332,1.071,0.161,1.126,0.054,1.157,0.093,0.816,0.025,0.609,0.052,0.673
Justin Jackson,0.0,0.0,0.189,1.124,0.074,0.8,0.0,0.0,0.0,0.0,0.357,0.94,0.083,0.795,0.108,1.275,0.093,0.636,0.036,1.294,0.034,0.25
Justise Winslow,0.039,0.542,0.178,0.954,0.139,0.906,0.029,0.889,0.026,0.25,0.306,0.973,0.054,0.455,0.083,1.059,0.0,0.0,0.047,0.897,0.085,0.423
Jusuf Nurkic,0.022,0.536,0.039,0.98,0.0,0.0,0.276,1.023,0.223,0.77,0.073,0.714,0.0,0.0,0.164,1.146,0.0,0.0,0.116,1.076,0.083,0.417
Karl-Anthony Towns,0.044,1.03,0.065,1.286,0.0,0.0,0.209,1.162,0.225,1.018,0.154,1.25,0.0,0.0,0.085,1.297,0.029,1.0,0.112,1.379,0.07,0.752
Kawhi Leonard,0.14,0.55,0.154,1.045,0.308,1.159,0.0,0.0,0.077,1.0,0.182,1.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kelly Olynyk,0.035,0.833,0.102,1.205,0.022,0.842,0.167,1.153,0.092,0.873,0.223,1.031,0.051,0.75,0.066,1.456,0.085,0.973,0.052,1.178,0.103,0.584
Kelly Oubre Jr.,0.035,0.794,0.19,1.306,0.118,0.707,0.0,0.0,0.0,0.0,0.367,0.981,0.09,0.614,0.045,1.159,0.06,0.915,0.044,1.349,0.046,0.511
Kemba Walker,0.065,0.82,0.161,1.116,0.503,1.03,0.0,0.0,0.0,0.0,0.113,1.165,0.045,1.052,0.009,0.933,0.051,1.057,0.009,0.625,0.043,0.554
Kenneth Faried,0.0,0.0,0.163,1.25,0.0,0.0,0.117,1.304,0.117,0.609,0.0,0.0,0.0,0.0,0.199,1.205,0.0,0.0,0.245,0.75,0.102,0.25
Kent Bazemore,0.053,0.688,0.135,1.309,0.294,0.762,0.0,0.0,0.0,0.0,0.197,1.05,0.093,0.682,0.027,1.36,0.119,1.009,0.019,0.529,0.058,0.623
Kentavious Caldwell-Pope,0.032,1.032,0.255,1.158,0.115,0.586,0.0,0.0,0.0,0.0,0.232,1.107,0.068,0.833,0.044,1.256,0.18,0.983,0.03,1.31,0.039,0.5
Kevin Durant,0.155,1.057,0.209,1.108,0.182,1.038,0.016,1.36,0.087,0.971,0.117,1.435,0.025,0.538,0.058,1.543,0.089,1.206,0.012,1.316,0.051,0.593
Kevin Love,0.03,0.857,0.134,1.192,0.0,0.0,0.117,1.119,0.194,0.983,0.234,1.271,0.0,0.0,0.081,1.329,0.054,0.8,0.074,1.101,0.069,0.609
Kevon Looney,0.039,0.6,0.1,1.269,0.0,0.0,0.116,1.033,0.054,0.857,0.108,1.071,0.0,0.0,0.301,1.205,0.0,0.0,0.162,1.19,0.093,0.208
Khem Birch,0.0,0.0,0.068,0.833,0.0,0.0,0.209,1.297,0.085,0.6,0.073,0.846,0.0,0.0,0.266,1.106,0.0,0.0,0.226,1.025,0.068,0.333
Khris Middleton,0.093,0.879,0.182,1.062,0.2,1.034,0.026,1.452,0.078,0.984,0.207,1.079,0.054,0.989,0.019,1.097,0.081,0.8,0.013,1.3,0.046,0.743
Klay Thompson,0.044,0.847,0.191,1.331,0.072,0.763,0.009,1.083,0.04,0.815,0.119,1.175,0.056,0.96,0.08,1.213,0.334,1.098,0.011,0.933,0.044,0.644
Kobi Simmons,0.057,0.714,0.22,1.019,0.282,0.667,0.0,0.0,0.0,0.0,0.192,0.766,0.061,0.533,0.069,1.176,0.0,0.0,0.0,0.0,0.078,0.421
Kosta Koufos,0.047,0.727,0.062,1.31,0.0,0.0,0.279,1.038,0.106,0.88,0.021,0.8,0.0,0.0,0.247,1.181,0.0,0.0,0.155,1.11,0.081,0.395
Kris Dunn,0.077,0.836,0.147,0.835,0.478,0.792,0.0,0.0,0.038,0.848,0.139,0.825,0.021,0.722,0.016,1.357,0.012,0.9,0.015,1.0,0.058,0.5
Kristaps Porzingis,0.083,0.703,0.075,1.133,0.014,0.4,0.169,1.011,0.248,0.963,0.131,1.028,0.01,1.182,0.055,1.344,0.119,1.107,0.037,0.683,0.06,0.758
Kyle Anderson,0.07,0.929,0.147,0.864,0.155,0.849,0.0,0.0,0.027,0.688,0.228,0.883,0.048,1.103,0.133,1.475,0.0,0.0,0.095,1.175,0.07,0.548
Kyle Collinsworth,0.0,0.0,0.1,1.0,0.257,0.75,0.0,0.0,0.0,0.0,0.186,0.692,0.0,0.0,0.0,0.0,0.0,0.0,0.114,0.625,0.071,0.1
Kyle Korver,0.0,0.0,0.131,0.959,0.025,0.571,0.025,1.071,0.0,0.0,0.204,1.421,0.125,0.971,0.048,1.519,0.366,1.255,0.0,0.0,0.068,0.816
Kyle Kuzma,0.064,1.123,0.236,0.98,0.058,0.767,0.065,0.988,0.055,1.014,0.264,0.973,0.026,0.939,0.058,1.216,0.085,0.824,0.051,1.203,0.039,0.612
Kyle Lowry,0.061,1.147,0.21,1.159,0.265,0.895,0.0,0.0,0.009,1.091,0.2,1.102,0.086,0.962,0.016,1.25,0.068,1.253,0.024,0.655,0.055,0.559
Kyle O'Quinn,0.057,0.774,0.065,1.371,0.0,0.0,0.257,1.209,0.069,0.865,0.1,0.704,0.0,0.0,0.169,1.33,0.0,0.0,0.131,1.352,0.148,0.213
Kyrie Irving,0.16,1.038,0.138,0.967,0.305,1.099,0.0,0.0,0.024,0.75,0.085,1.232,0.11,1.144,0.033,1.591,0.095,1.151,0.01,1.231,0.038,0.88
LaMarcus Aldridge,0.031,0.72,0.033,1.358,0.0,0.0,0.166,1.078,0.434,0.99,0.093,1.007,0.0,0.0,0.073,1.294,0.023,0.811,0.103,1.377,0.041,0.746
Lance Stephenson,0.138,0.806,0.154,0.978,0.339,0.74,0.0,0.0,0.0,0.0,0.206,0.989,0.033,0.867,0.016,1.429,0.017,0.333,0.038,1.147,0.05,0.333
Lance Thomas,0.033,0.182,0.123,1.171,0.0,0.0,0.054,1.0,0.0,0.0,0.443,1.027,0.0,0.0,0.096,0.938,0.0,0.0,0.084,0.571,0.069,0.304
Langston Galloway,0.0,0.0,0.124,0.891,0.151,0.732,0.0,0.0,0.0,0.0,0.247,1.065,0.188,1.1,0.0,0.0,0.212,0.911,0.0,0.0,0.032,0.667
Larry Nance Jr.,0.0,0.0,0.168,1.464,0.0,0.0,0.192,1.031,0.072,0.875,0.15,0.793,0.0,0.0,0.195,1.215,0.0,0.0,0.177,1.22,0.105,0.571
Lauri Markkanen,0.028,0.75,0.132,1.241,0.045,0.978,0.118,1.084,0.11,0.811,0.278,0.971,0.042,0.952,0.044,1.318,0.105,1.028,0.052,1.135,0.046,0.848
LeBron James,0.244,0.96,0.21,1.185,0.209,1.02,0.028,1.233,0.092,1.036,0.047,1.08,0.011,0.792,0.055,1.619,0.009,1.263,0.03,1.188,0.066,0.418
Lonzo Ball,0.04,0.759,0.199,0.738,0.292,0.627,0.0,0.0,0.0,0.0,0.226,0.982,0.05,0.583,0.037,1.222,0.025,0.611,0.04,0.759,0.083,0.217
Lou Williams,0.086,0.928,0.149,1.027,0.436,0.889,0.0,0.0,0.0,0.0,0.131,1.043,0.085,1.207,0.014,1.25,0.042,1.36,0.015,1.148,0.039,0.797
Luc Mbah a Moute,0.03,1.5,0.23,1.245,0.028,0.385,0.087,1.15,0.0,0.0,0.439,0.876,0.022,0.2,0.05,1.348,0.033,1.4,0.0,0.0,0.05,0.435
Luke Babbitt,0.0,0.0,0.109,1.143,0.0,0.0,0.172,1.394,0.0,0.0,0.479,1.261,0.057,1.182,0.0,0.0,0.083,0.75,0.0,0.0,0.057,0.273
Luke Kennard,0.0,0.0,0.124,1.071,0.154,0.77,0.0,0.0,0.0,0.0,0.204,1.278,0.257,0.8,0.046,1.231,0.135,0.908,0.0,0.0,0.046,0.846
Luke Kornet,0.0,0.0,0.085,1.583,0.0,0.0,0.275,0.949,0.07,0.6,0.345,0.755,0.0,0.0,0.113,1.563,0.0,0.0,0.0,0.0,0.0,0.0
Malachi Richardson,0.0,0.0,0.12,1.231,0.102,0.727,0.0,0.0,0.0,0.0,0.472,0.667,0.13,0.786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malcolm Brogdon,0.055,1.455,0.187,0.991,0.254,0.974,0.0,0.0,0.017,0.8,0.224,1.059,0.038,1.13,0.093,1.286,0.061,0.757,0.025,0.8,0.033,0.55
Malcolm Delaney,0.097,0.895,0.13,1.157,0.375,0.667,0.0,0.0,0.0,0.0,0.219,0.907,0.041,1.063,0.0,0.0,0.054,0.952,0.0,0.0,0.048,0.895
Manu Ginobili,0.035,0.682,0.106,0.924,0.355,0.86,0.0,0.0,0.0,0.0,0.275,1.111,0.077,0.833,0.029,1.222,0.047,0.517,0.0,0.0,0.058,0.722
MarShon Brooks,0.291,1.459,0.157,1.3,0.26,0.758,0.0,0.0,0.0,0.0,0.126,1.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marc Gasol,0.052,0.789,0.06,0.817,0.0,0.0,0.275,1.024,0.277,0.786,0.149,0.926,0.021,1.241,0.049,1.224,0.033,0.933,0.023,1.258,0.059,0.45
Marcin Gortat,0.0,0.0,0.045,1.303,0.0,0.0,0.209,0.877,0.166,0.787,0.026,0.474,0.0,0.0,0.319,1.213,0.0,0.0,0.103,1.0,0.106,0.295
Marco Belinelli,0.0,0.0,0.18,1.033,0.209,0.678,0.0,0.0,0.0,0.0,0.184,1.159,0.152,1.057,0.072,1.357,0.226,1.008,0.017,0.8,0.059,1.15
Marcus Morris Sr.,0.126,0.903,0.118,1.011,0.057,0.81,0.088,1.062,0.131,0.948,0.227,1.089,0.069,1.059,0.041,1.167,0.058,1.093,0.028,1.333,0.057,0.429
Marcus Smart,0.088,0.774,0.116,0.72,0.287,0.767,0.0,0.0,0.067,0.745,0.21,0.912,0.053,0.73,0.028,1.1,0.031,1.091,0.031,0.682,0.084,0.39
Mario Chalmers,0.064,0.8,0.132,0.793,0.355,0.81,0.0,0.0,0.0,0.0,0.225,0.964,0.061,0.737,0.029,0.944,0.045,0.75,0.0,0.0,0.077,0.375
Mario Hezonja,0.06,0.8,0.19,1.063,0.116,0.874,0.024,1.167,0.0,0.0,0.337,1.048,0.044,0.455,0.062,1.348,0.096,0.778,0.025,1.0,0.035,0.538
Markelle Fultz,0.08,0.727,0.275,0.684,0.261,0.639,0.0,0.0,0.0,0.0,0.167,0.565,0.0,0.0,0.072,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Markieff Morris,0.059,0.941,0.092,1.275,0.0,0.0,0.151,1.015,0.18,0.878,0.231,0.91,0.0,0.0,0.091,1.316,0.055,1.021,0.043,1.135,0.082,0.479
Marquese Chriss,0.04,0.808,0.146,1.01,0.0,0.0,0.108,0.887,0.082,0.685,0.308,0.792,0.0,0.0,0.098,1.25,0.029,1.105,0.069,1.111,0.108,0.239
Marreese Speights,0.041,0.882,0.1,1.244,0.0,0.0,0.197,0.951,0.129,0.981,0.319,1.061,0.034,1.071,0.027,0.909,0.054,0.773,0.036,0.8,0.058,0.25
Marvin Williams,0.0,0.0,0.159,1.333,0.0,0.0,0.107,0.986,0.074,1.18,0.372,1.123,0.015,0.7,0.079,1.241,0.072,1.102,0.065,0.886,0.053,0.278
Mason Plumlee,0.035,0.632,0.089,1.245,0.0,0.0,0.164,1.022,0.171,0.819,0.035,0.737,0.0,0.0,0.255,1.286,0.0,0.0,0.124,0.765,0.127,0.471
Matthew Dellavedova,0.0,0.0,0.11,1.174,0.349,0.479,0.0,0.0,0.0,0.0,0.282,0.847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124,0.654
Maurice Harkless,0.038,0.143,0.135,1.184,0.0,0.0,0.0,0.0,0.121,0.909,0.321,1.256,0.033,0.5,0.129,1.234,0.027,0.9,0.093,1.206,0.055,0.3
Maxi Kleber,0.0,0.0,0.085,0.968,0.0,0.0,0.154,1.125,0.063,1.13,0.299,1.046,0.0,0.0,0.181,1.545,0.058,0.524,0.088,0.906,0.044,0.188
Michael Beasley,0.208,0.924,0.099,1.11,0.026,1.0,0.126,1.142,0.168,0.941,0.151,0.784,0.014,1.429,0.055,1.464,0.035,0.971,0.067,1.015,0.05,0.275
Michael Carter-Williams,0.071,1.174,0.114,0.865,0.312,0.634,0.0,0.0,0.0,0.0,0.241,0.615,0.071,0.739,0.059,1.158,0.0,0.0,0.04,1.077,0.071,0.435
Michael Kidd-Gilchrist,0.038,1.038,0.254,1.114,0.06,0.707,0.0,0.0,0.044,0.9,0.357,0.809,0.039,1.037,0.123,1.318,0.0,0.0,0.048,1.303,0.028,0.684
Mike Conley,0.151,0.719,0.085,1.056,0.415,0.989,0.0,0.0,0.0,0.0,0.165,1.2,0.075,0.688,0.0,0.0,0.052,0.364,0.0,0.0,0.0,0.0
Mike James,0.115,1.0,0.158,0.873,0.539,0.823,0.0,0.0,0.0,0.0,0.068,0.704,0.04,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.6
Mike Muscala,0.0,0.0,0.099,1.026,0.0,0.0,0.251,1.073,0.0,0.0,0.298,1.132,0.0,0.0,0.091,1.029,0.037,0.929,0.117,1.156,0.078,0.833
Mike Scott,0.025,1.313,0.088,1.0,0.017,1.727,0.209,1.091,0.123,1.026,0.254,1.205,0.0,0.0,0.13,1.049,0.043,0.889,0.051,0.844,0.046,0.276
Miles Plumlee,0.0,0.0,0.055,1.267,0.0,0.0,0.294,1.013,0.063,0.588,0.04,0.182,0.0,0.0,0.272,0.959,0.0,0.0,0.129,1.171,0.125,0.176
Milos Teodosic,0.029,1.214,0.105,0.58,0.422,0.816,0.0,0.0,0.0,0.0,0.242,1.287,0.099,0.936,0.0,0.0,0.025,0.583,0.0,0.0,0.059,0.357
Milton Doyle,0.0,0.0,0.0,0.0,0.241,0.538,0.0,0.0,0.0,0.0,0.333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mirza Teletovic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.531,1.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Montrezl Harrell,0.027,1.474,0.199,1.4,0.014,0.7,0.158,1.396,0.209,1.014,0.05,1.0,0.0,0.0,0.172,1.322,0.0,0.0,0.105,1.054,0.06,0.595
Myke Henry,0.0,0.0,0.182,0.542,0.076,0.7,0.0,0.0,0.0,0.0,0.379,1.04,0.0,0.0,0.076,0.9,0.091,1.333,0.0,0.0,0.083,0.273
Myles Turner,0.023,1.0,0.065,1.204,0.0,0.0,0.386,1.031,0.117,0.959,0.145,0.858,0.0,0.0,0.096,1.316,0.0,0.0,0.073,1.217,0.082,0.426
Nemanja Bjelica,0.034,0.733,0.165,1.219,0.043,0.632,0.054,1.333,0.0,0.0,0.415,1.109,0.034,0.2,0.072,1.313,0.032,1.0,0.077,0.941,0.056,0.4
Nene,0.058,1.053,0.077,1.2,0.0,0.0,0.366,1.05,0.077,1.16,0.055,0.667,0.0,0.0,0.2,1.108,0.0,0.0,0.08,1.192,0.071,0.565
Nerlens Noel,0.0,0.0,0.099,0.571,0.0,0.0,0.275,1.051,0.0,0.0,0.0,0.0,0.0,0.0,0.261,1.324,0.0,0.0,0.19,0.815,0.12,0.294
Nick Young,0.04,0.818,0.191,1.486,0.085,0.787,0.0,0.0,0.0,0.0,0.287,1.019,0.067,0.784,0.027,1.6,0.218,1.067,0.0,0.0,0.056,0.258
Nicolas Batum,0.057,0.979,0.081,1.075,0.187,0.768,0.0,0.0,0.1,0.807,0.157,0.954,0.077,0.859,0.031,1.231,0.203,0.94,0.036,1.2,0.068,0.25
Nigel Hayes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.367,0.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nik Stauskas,0.0,0.0,0.174,0.781,0.239,0.795,0.0,0.0,0.0,0.0,0.326,1.233,0.082,0.933,0.0,0.0,0.103,0.789,0.0,0.0,0.0,0.0
Nikola Jokic,0.04,1.241,0.068,0.846,0.018,0.875,0.197,1.049,0.244,0.927,0.147,1.187,0.0,0.0,0.093,1.183,0.021,0.893,0.083,1.357,0.085,0.588
Nikola Mirotic,0.071,0.769,0.199,1.161,0.046,1.235,0.09,1.0,0.163,0.967,0.255,1.362,0.039,1.0,0.078,1.382,0.094,0.805,0.059,1.038,0.087,0.781
Nikola Vucevic,0.029,0.897,0.09,1.393,0.0,0.0,0.237,0.979,0.183,0.739,0.166,0.811,0.014,0.714,0.119,1.154,0.025,0.64,0.074,1.301,0.061,0.383
Noah Vonleh,0.0,0.0,0.135,0.864,0.0,0.0,0.145,1.167,0.129,0.75,0.362,1.0,0.0,0.0,0.25,1.161,0.0,0.0,0.137,1.471,0.061,0.4
Norman Powell,0.0,0.0,0.258,0.863,0.256,0.655,0.0,0.0,0.0,0.0,0.318,0.868,0.044,1.35,0.024,1.273,0.046,1.095,0.0,0.0,0.024,0.727
OG Anunoby,0.0,0.0,0.239,1.04,0.041,0.353,0.0,0.0,0.0,0.0,0.471,1.036,0.033,0.857,0.089,1.568,0.0,0.0,0.041,1.118,0.026,1.364
Okaro White,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.526,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Omari Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.583,1.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Omri Casspi,0.0,0.0,0.187,1.392,0.0,0.0,0.0,0.0,0.059,1.125,0.139,1.079,0.0,0.0,0.304,1.12,0.0,0.0,0.077,1.333,0.117,0.563
Otto Porter Jr.,0.038,0.769,0.173,1.148,0.118,1.033,0.04,0.951,0.034,0.857,0.263,1.154,0.045,0.913,0.082,1.289,0.109,1.369,0.056,1.246,0.041,0.69
P.J. Tucker,0.0,0.0,0.175,1.179,0.0,0.0,0.101,0.545,0.0,0.0,0.501,1.007,0.0,0.0,0.026,0.786,0.0,0.0,0.063,1.206,0.087,0.404
Pascal Siakam,0.046,0.852,0.243,1.271,0.017,0.7,0.073,0.86,0.02,0.833,0.349,0.816,0.0,0.0,0.128,1.289,0.0,0.0,0.069,1.049,0.049,0.414
